seed,horizon,budget,exploration_param,gamma,steps
4839638,26,7943,32,1.0,200
4839638,10,1000000,8,0.9,102
4839638,40,794328,16,1.0,200
4839638,38,630957,8,0.95,200
4839639,40,5012,8,1.0,90
4839639,28,1585,16,0.95,14
4839638,12,63096,16,1.0,200
4839638,28,39811,16,0.9,161
4839639,26,7943,16,0.95,29
4839639,16,501187,32,0.95,200
4839638,10,39811,32,0.9,36
4839639,34,794328,8,1.0,200
4839639,38,3981,8,0.9,25
4839638,10,79433,32,1.0,50
4839638,24,199526,8,1.0,190
4839638,26,10000,8,0.95,200
4839639,32,794328,32,0.9,200
4839639,34,79433,32,1.0,200
4839639,22,39811,32,0.9,25
4839639,36,1000,32,0.95,29
4839638,22,79433,16,0.95,200
4839638,14,3981,16,0.9,53
4839638,34,158489,16,0.9,200
4839639,12,199526,16,0.95,200
4839639,18,12589,8,1.0,186
4839639,36,251189,16,1.0,200
4839638,12,3162,8,0.95,36
4839638,34,158489,32,1.0,200
4839639,22,1000000,32,0.95,200
4839638,20,1995,16,1.0,25
4839638,26,2512,32,0.9,23
4839639,28,501187,8,0.95,200
4839639,14,63096,16,0.9,52
4839639,38,2512,32,0.9,14
4839638,10,2512,32,1.0,19
4839639,12,1259,32,0.95,16
4839638,18,158489,32,0.9,139
4839638,18,63096,8,1.0,159
4839639,20,15849,16,0.95,200
4839638,12,158489,32,1.0,200
4839638,22,63096,32,1.0,200
4839638,38,5012,16,1.0,168
4839638,22,100000,8,0.9,200
4839638,20,63096,32,0.9,42
4839639,36,50119,8,0.95,200
4839638,30,158489,16,0.9,200
4839639,18,630957,16,0.9,200
4839638,24,398107,32,0.9,200
4839638,10,100000,32,0.95,43
4839638,26,100000,32,0.9,98
4839638,40,794328,8,0.95,200
4839639,24,3162,32,0.95,49
4839638,26,398107,16,0.9,200
4839638,36,199526,8,1.0,200
4839638,24,199526,32,0.9,73
4839638,18,1995,16,0.9,47
4839639,24,100000,16,0.9,200
4839639,22,5012,32,0.9,14
4839639,30,251189,32,0.9,200
4839638,28,1000000,8,0.95,200
4839639,36,3162,32,0.95,17
4839638,36,1259,32,0.95,19
4839638,34,199526,8,0.95,200
4839638,30,1259,8,1.0,22
4839639,28,6310,16,0.95,54
4839638,26,6310,16,0.9,31
4839638,34,2512,16,1.0,32
4839639,14,3162,32,0.9,23
4839638,22,316228,16,0.95,200
4839639,14,10000,8,0.95,200
4839638,34,63096,32,1.0,200
4839638,24,50119,32,0.95,195
4839639,28,79433,8,0.9,200
4839638,12,12589,8,0.95,157
4839638,36,1585,16,1.0,199
4839639,14,100000,16,1.0,200
4839638,28,3981,16,0.95,50
4839639,30,7943,8,0.95,158
4839639,26,1000,32,0.9,12
4839638,20,1000000,16,1.0,200
4839639,26,1000,8,0.9,22
4839639,22,2512,16,0.9,23
4839639,32,63096,16,0.9,53
4839639,16,15849,16,0.95,200
4839639,10,3162,16,1.0,42
4839639,40,3162,8,0.95,25
4839639,26,3981,8,0.95,85
4839638,34,50119,8,1.0,200
4839639,34,125893,32,0.9,58
4839638,14,794328,8,0.9,200
4839639,18,251189,32,1.0,200
4839639,36,125893,16,1.0,200
4839639,22,12589,8,0.9,59
4839638,26,199526,32,1.0,200
4839638,40,19953,8,1.0,200
4839638,30,3162,32,0.95,22
4839639,12,794328,16,0.9,71
4839638,20,501187,8,1.0,200
4839638,28,251189,8,1.0,200
4839639,22,25119,8,0.9,200
4839638,40,794328,32,0.9,200
4839638,30,158489,8,1.0,182
4839639,10,2512,16,0.95,36
4839638,10,39811,32,1.0,47
4839638,22,316228,32,1.0,200
4839639,24,501187,32,1.0,200
4839639,14,3162,16,0.95,63
4839639,20,15849,8,0.9,105
4839639,30,1259,32,1.0,20
4839638,18,7943,8,1.0,200
4839639,38,501187,16,0.95,200
4839639,10,79433,8,1.0,132
4839638,16,1259,16,0.95,43
4839638,22,398107,8,0.95,200
4839638,30,794328,16,0.9,200
4839638,24,10000,8,0.95,175
4839638,30,7943,16,1.0,31
4839639,22,3162,16,0.95,39
4839638,18,1000,16,1.0,21
4839639,24,7943,32,0.95,23
4839639,14,398107,16,1.0,200
4839638,12,12589,16,0.9,33
4839639,34,31623,16,1.0,200
4839638,10,125893,16,0.9,48
4839639,40,3162,32,0.95,13
4839639,28,316228,32,1.0,200
4839639,12,1000,16,0.95,20
4839639,10,251189,16,0.95,41
4839639,34,630957,32,0.95,200
4839638,20,501187,32,0.9,200
4839638,30,398107,16,0.95,200
4839638,40,10000,32,0.95,29
4839638,14,79433,8,1.0,200
4839639,20,1585,32,0.9,11
4839639,32,1000000,32,0.95,200
4839639,34,31623,32,0.9,28
4839639,14,630957,16,0.9,200
4839638,34,794328,32,0.9,200
4839638,16,63096,32,1.0,200
4839638,32,25119,8,1.0,200
4839639,14,50119,16,0.95,200
4839638,32,10000,16,0.95,36
4839639,10,5012,16,1.0,71
4839639,32,79433,8,0.95,200
4839638,10,3162,32,0.9,14
4839639,14,6310,16,1.0,74
4839641,24,39811,16,0.9,132
4839641,22,3981,16,1.0,44
4839640,28,79433,8,1.0,200
4839641,16,398107,32,0.9,200
4839640,26,316228,8,0.95,200
4839641,28,316228,32,0.95,200
4839640,40,794328,8,0.95,200
4839641,32,1259,8,1.0,44
4839641,18,25119,8,0.9,200
4839640,36,1995,32,0.95,46
4839641,40,501187,8,0.95,200
4839641,32,5012,8,0.95,200
4839641,38,158489,32,0.9,41
4839640,32,125893,16,1.0,200
4839640,14,630957,32,0.9,115
4839640,30,63096,8,0.9,200
4839641,14,501187,16,0.95,200
4839641,20,501187,32,1.0,200
4839640,40,2512,16,0.9,25
4839641,20,125893,16,0.95,200
4839641,32,2512,32,0.95,45
4839641,34,63096,8,0.95,182
4839640,12,25119,8,1.0,196
4839640,12,25119,8,0.9,144
4839640,16,125893,8,0.9,200
4839641,12,10000,32,0.95,18
4839640,40,251189,16,1.0,200
4839640,40,125893,32,0.9,39
4839641,26,2512,8,1.0,82
4839640,32,63096,16,0.9,77
4839641,16,19953,32,1.0,169
4839640,12,7943,32,0.95,19
4839640,20,10000,32,0.9,44
4839641,40,100000,16,0.9,180
4839640,20,3162,32,1.0,36
4839640,20,1995,32,0.95,13
4839640,12,7943,16,1.0,63
4839641,20,2512,16,0.95,24
4839640,30,12589,32,0.9,21
4839640,16,63096,8,1.0,200
4839640,22,10000,32,0.95,134
4839640,24,10000,32,0.9,16
4839640,20,251189,8,0.95,200
4839641,32,1585,32,1.0,42
4839641,14,15849,16,1.0,200
4839641,18,3981,16,1.0,200
4839640,34,199526,16,1.0,200
4839641,32,7943,8,0.9,162
4839640,16,63096,16,1.0,200
4839640,18,79433,32,0.9,187
4839641,26,3162,32,0.9,23
4839640,38,3981,16,1.0,60
4839641,16,3162,32,1.0,42
4839641,14,50119,16,0.95,200
4839640,24,5012,16,0.9,72
4839640,18,1259,32,0.9,25
4839640,22,6310,8,0.95,200
4839641,36,63096,8,0.95,200
4839641,24,1000000,16,1.0,200
4839641,16,1995,32,0.9,20
4839640,28,125893,32,0.9,134
4839641,36,1000,16,0.9,30
4839641,14,12589,16,0.9,165
4839640,34,6310,16,0.95,81
4839640,10,50119,8,1.0,200
4839641,18,6310,16,0.9,40
4839641,16,25119,8,0.9,190
4839640,26,10000,8,0.9,126
4839640,12,6310,32,1.0,48
4839640,38,251189,8,0.9,200
4839640,32,10000,32,0.95,21
4839641,12,630957,32,0.95,200
4839641,36,19953,32,0.9,45
4839641,28,158489,32,0.95,200
4839641,32,1000000,16,1.0,200
4839641,28,7943,32,1.0,129
4839641,32,316228,8,0.95,200
4839641,14,39811,16,0.9,48
4839640,16,12589,32,0.9,43
4839641,12,31623,16,0.95,197
4839641,32,100000,8,0.9,200
4839641,22,630957,32,0.95,200
4839640,12,3162,16,0.95,27
4839641,20,398107,8,0.95,200
4839640,26,50119,8,0.95,200
4839640,36,1585,32,0.95,33
4839640,16,1000,8,0.95,45
4839641,38,15849,8,0.9,47
4839641,38,1995,32,0.9,10
4839640,28,5012,32,1.0,39
4839641,40,3162,32,0.9,14
4839640,30,100000,16,0.9,200
4839641,28,19953,16,0.9,116
4839641,32,12589,16,1.0,200
4839640,30,25119,32,0.95,24
4839641,28,6310,16,1.0,200
4839640,28,50119,16,0.9,17
4839641,12,39811,32,0.95,42
4839641,26,316228,16,1.0,200
4839641,14,3981,32,0.9,21
4839641,34,50119,8,0.9,200
4839641,16,158489,8,0.9,200
4839641,26,199526,8,1.0,200
4839640,38,125893,8,1.0,152
4839641,36,3981,8,0.95,105
4839640,16,1995,8,1.0,38
4839640,32,19953,32,0.9,21
4839641,18,125893,32,1.0,200
4839641,20,39811,16,0.9,200
4839641,16,6310,32,0.9,23
4839640,26,1995,8,1.0,72
4839640,10,1259,32,0.9,26
4839641,12,316228,16,0.95,180
4839640,30,1995,16,1.0,51
4839640,40,19953,16,0.95,200
4839640,36,5012,32,0.95,24
4839641,26,3162,16,0.9,21
4839640,14,501187,32,0.9,88
4839641,18,50119,16,0.95,200
4839641,22,2512,8,1.0,200
4839641,18,12589,16,0.9,70
4839641,10,316228,32,0.9,55
4839641,30,19953,8,0.9,160
4839640,14,100000,32,0.95,200
4839641,10,5012,16,0.95,25
4839641,34,1000,16,0.95,44
4839640,28,3162,32,0.9,22
4839641,30,158489,32,0.95,200
4839641,32,1259,32,1.0,35
4839641,32,25119,32,0.9,43
4839640,12,31623,16,0.9,88
4839641,26,12589,16,0.95,69
4839641,10,25119,8,0.9,58
4839640,22,100000,32,0.95,200
4839640,10,2512,32,1.0,21
4839641,24,398107,8,1.0,172
4839641,40,5012,8,1.0,68
4839641,28,10000,32,1.0,182
4839640,18,794328,32,0.95,200
4839641,18,316228,8,0.9,200
4839640,34,100000,16,0.9,200
4839640,36,794328,8,1.0,151
4839640,30,1259,8,0.95,31
4839640,20,398107,8,0.9,200
4839641,22,2512,16,1.0,200
4839640,16,31623,32,0.95,160
4839640,30,15849,16,1.0,200
4839641,24,199526,16,0.95,200
4839641,34,10000,8,0.95,200
4839641,32,398107,8,0.95,200
4839640,32,398107,16,0.95,200
4839640,16,31623,16,0.95,200
4839641,38,12589,16,0.95,200
4839641,20,316228,8,1.0,200
4839640,30,199526,32,0.95,200
4839640,38,10000,32,0.95,8
4839640,18,7943,32,1.0,143
4839641,38,10000,32,0.9,59
4839641,18,1585,32,0.95,22
4839641,24,794328,32,0.95,200
4839641,14,3162,8,0.95,95
4839641,20,79433,16,1.0,200
4839641,40,12589,8,0.9,120
4839640,30,1000,32,1.0,47
4839640,20,2512,8,0.9,43
4839641,18,1000,16,1.0,36
4839640,18,1585,32,0.95,8
4839640,12,1995,32,1.0,33
4839641,18,100000,16,1.0,200
4839640,18,125893,32,0.95,200
4839641,16,7943,8,1.0,200
4839641,22,63096,16,0.95,200
4839640,24,3162,8,0.95,60
4839640,14,1259,32,0.95,23
4839641,24,316228,32,0.95,200
4839641,12,125893,16,1.0,200
4839641,38,19953,16,1.0,200
4839641,34,31623,16,0.95,200
4839641,28,1000,8,0.95,75
4839641,16,1000,16,1.0,39
4839641,28,1000000,32,1.0,200
4839640,16,398107,32,1.0,200
4839640,26,19953,16,0.9,126
4839640,10,10000,16,0.95,39
4839640,40,12589,16,0.95,23
4839640,28,158489,32,0.9,200
4839640,38,31623,16,0.95,200
4839641,36,501187,32,1.0,200
4839641,34,31623,16,0.9,58
4839640,22,1259,16,1.0,25
4839641,18,3162,32,0.9,23
4839640,26,158489,32,1.0,200
4839640,38,199526,32,0.9,53
4839641,22,5012,32,1.0,56
4839641,34,79433,32,1.0,200
4839641,20,1995,16,0.95,20
4839641,28,398107,8,1.0,141
4839640,28,5012,16,0.9,32
4839640,12,5012,8,0.95,114
4839641,24,50119,32,0.95,130
4839641,16,6310,8,0.95,168
4839641,36,5012,8,0.95,84
4839640,24,19953,8,0.9,200
4839641,28,316228,16,0.95,200
4839641,22,25119,8,0.95,200
4839641,16,12589,16,0.95,200
4839641,34,7943,16,0.95,112
4839641,16,630957,8,0.95,199
4839641,14,1995,16,0.9,35
4839640,24,31623,16,0.95,200
4839641,24,1000000,16,0.95,200
4839641,34,3981,32,0.9,16
4839640,20,1259,16,0.9,21
4839641,16,15849,16,0.95,200
4839641,24,398107,16,0.9,200
4839640,12,3162,32,0.9,19
4839640,40,1000,8,1.0,28
4839640,28,501187,8,0.95,200
4839640,18,15849,16,0.95,200
4839641,20,5012,32,0.9,25
4839640,28,100000,16,1.0,200
4839640,20,1000,8,1.0,30
4839640,20,5012,32,1.0,85
4839640,22,25119,32,0.95,23
4839641,22,12589,32,0.95,42
4839640,34,398107,8,1.0,198
4839641,40,15849,32,0.9,37
4839640,24,794328,16,0.9,200
4839640,36,15849,16,1.0,200
4839641,34,10000,16,0.9,23
4839640,36,1585,8,0.95,70
4839641,24,251189,32,0.95,200
4839641,18,199526,32,1.0,200
4839640,26,1259,16,1.0,62
4839641,12,1585,16,1.0,31
4839641,22,5012,32,0.9,24
4839641,26,19953,16,0.95,200
4839640,24,7943,32,0.95,32
4839641,24,1000,8,0.9,24
4839640,30,2512,32,1.0,27
4839641,26,1585,16,1.0,30
4839640,16,316228,8,0.9,200
4839641,34,630957,16,0.9,200
4839640,22,1585,8,0.95,40
4839640,30,50119,8,0.9,200
4839641,22,6310,8,0.9,69
4839641,32,39811,16,0.95,200
4839641,24,12589,32,0.9,30
4839640,20,1995,16,1.0,103
4839641,36,630957,8,0.9,200
4839641,14,251189,16,0.95,58
4839641,24,12589,16,0.9,44
4839640,14,7943,32,0.95,33
4839641,28,31623,8,0.95,200
4839640,26,1000,8,0.95,75
4839640,40,3981,32,0.95,26
4839641,32,794328,32,0.9,200
4839640,14,1000000,8,0.9,200
4839641,40,316228,32,0.95,200
4839641,38,5012,32,0.95,33
4839640,36,39811,16,1.0,200
4839641,34,1259,8,1.0,68
4839641,32,19953,16,0.95,200
4839641,34,50119,32,1.0,200
4839640,10,5012,16,1.0,48
4839640,22,1000,16,0.95,17
4839641,12,251189,16,0.9,83
4839641,10,50119,16,1.0,165
4839640,38,158489,32,1.0,200
4839641,24,1585,8,1.0,151
4839640,24,6310,16,1.0,200
4839641,22,31623,16,1.0,200
4839640,36,501187,32,0.9,200
4839640,10,19953,16,0.9,46
4839640,30,125893,32,0.9,64
4839640,30,50119,8,1.0,200
4839640,24,12589,8,1.0,164
4839641,16,100000,16,1.0,200
4839640,10,39811,8,1.0,131
4839640,14,63096,16,1.0,200
4839641,22,251189,32,0.9,200
4839640,10,158489,32,1.0,132
4839641,20,1000,32,1.0,12
4839640,36,63096,32,0.9,39
4839640,26,2512,32,0.9,25
4839640,14,1000,8,0.95,27
4839640,28,15849,8,0.95,200
4839640,30,630957,16,0.9,200
4839640,36,25119,32,0.9,32
4839641,38,19953,32,0.9,27
4839640,26,79433,16,0.9,200
4839640,28,1259,32,1.0,66
4839640,24,12589,32,0.95,32
4839640,12,316228,32,0.95,54
4839641,34,125893,32,0.9,92
4839641,36,7943,8,0.9,41
4839640,36,25119,32,0.95,129
4839640,20,5012,8,1.0,126
4839641,20,251189,8,1.0,199
4839640,20,2512,16,1.0,170
4839640,18,10000,32,1.0,61
4839640,10,5012,8,0.95,34
4839641,32,100000,32,0.9,74
4839640,40,1995,16,0.95,26
4839640,30,794328,8,0.9,200
4839640,14,63096,32,1.0,200
4839641,16,3981,8,0.95,97
4839640,28,31623,8,1.0,181
4839641,14,3162,8,0.9,25
4839641,10,3981,16,0.9,27
4839640,24,398107,16,0.9,200
4839640,12,3981,16,1.0,78
4839641,30,39811,32,0.95,200
4839640,38,15849,16,0.9,29
4839641,40,2512,32,1.0,47
4839640,38,6310,8,0.95,46
4839640,40,39811,16,0.95,200
4839641,16,100000,32,0.9,63
4839641,12,50119,8,0.9,110
4839640,24,15849,32,0.95,52
4839641,12,3162,16,0.95,23
4839641,18,125893,16,0.95,200
4839641,36,199526,8,0.9,200
4839641,34,31623,32,0.95,59
4839640,32,7943,8,0.9,103
4839641,26,7943,32,0.9,20
4839640,16,19953,16,0.95,200
4839640,24,63096,16,1.0,200
4839641,12,794328,8,0.95,170
4839640,40,251189,8,0.9,200
4839641,14,251189,32,0.9,101
4839640,34,3162,32,0.95,9
4839640,28,3162,32,1.0,22
4839641,16,630957,8,1.0,155
4839641,16,1000000,16,0.95,200
4839640,34,31623,8,1.0,172
4839641,34,63096,16,1.0,200
4839640,38,25119,8,0.9,93
4839640,16,12589,16,0.95,41
4839641,22,39811,32,1.0,200
4839640,38,125893,16,1.0,200
4839641,30,12589,8,1.0,200
4839641,34,125893,32,1.0,200
4839640,30,630957,32,0.95,200
4839641,10,1259,8,0.9,22
4839640,22,39811,16,1.0,200
4839641,12,19953,8,1.0,200
4839640,14,125893,32,1.0,200
4839640,30,1995,32,1.0,15
4839641,14,12589,16,0.95,165
4839640,32,1000000,32,0.9,200
4839641,26,1995,8,0.95,82
4839641,22,199526,8,0.95,200
4839640,20,158489,8,0.9,200
4839641,34,50119,32,0.9,31
4839641,40,6310,8,1.0,97
4839641,14,316228,32,1.0,200
4839641,28,3162,16,0.9,49
4839641,12,63096,8,0.95,124
4839641,26,79433,16,0.9,200
4839640,22,6310,32,0.95,119
4839641,28,10000,16,0.95,107
4839641,22,50119,8,1.0,200
4839641,36,794328,16,0.95,200
4839641,36,3981,32,0.9,33
4839640,18,630957,16,0.95,200
4839641,36,5012,32,0.95,46
4839641,38,39811,32,0.95,78
4839641,28,7943,16,0.95,69
4839640,36,31623,32,1.0,200
4839640,14,19953,8,1.0,200
4839640,24,50119,32,0.9,24
4839641,10,19953,8,0.95,52
4839640,30,1995,32,0.95,26
4839640,22,10000,16,1.0,200
4839641,40,79433,32,0.9,29
4839641,10,25119,8,0.95,38
4839641,36,31623,8,0.9,200
4839640,10,50119,8,0.95,62
4839640,28,3162,32,0.95,19
4839640,34,15849,16,1.0,200
4839641,22,1000,16,0.95,23
4839640,36,7943,8,0.9,158
4839641,18,125893,8,0.9,200
4839640,26,1000000,8,0.9,200
4839640,26,1000000,16,1.0,200
4839640,40,7943,16,0.95,144
4839641,12,1000,32,0.95,15
4839641,22,6310,8,0.95,200
4839640,34,10000,32,0.95,23
4839640,24,12589,8,0.9,105
4839641,12,630957,16,0.95,200
4839641,16,50119,8,0.9,200
4839640,16,100000,8,1.0,200
4839641,32,1995,32,0.95,9
4839641,22,100000,16,0.9,200
4839640,36,12589,16,1.0,200
4839640,36,5012,8,1.0,175
4839640,30,125893,32,1.0,200
4839640,22,39811,8,1.0,64
4839640,10,1995,16,0.9,42
4839640,16,100000,32,1.0,200
4839640,38,199526,8,0.9,200
4839641,10,25119,16,1.0,137
4839641,12,15849,8,0.95,200
4839640,18,31623,8,0.9,200
4839641,38,10000,8,0.9,29
4839640,16,199526,32,0.9,173
4839641,40,12589,32,0.95,34
4839640,32,125893,16,0.9,200
4839641,36,316228,16,0.95,200
4839640,24,15849,16,1.0,200
4839641,32,10000,32,1.0,177
4839640,26,199526,8,0.9,200
4839641,16,12589,16,0.9,39
4839641,20,1259,16,1.0,108
4839641,12,158489,32,0.95,119
4839640,22,63096,8,0.95,200
4839640,40,25119,8,0.95,200
4839640,12,1259,16,0.9,16
4839641,32,63096,32,1.0,200
4839641,22,25119,32,0.9,35
4839640,16,630957,16,1.0,200
4839641,18,7943,32,0.95,38
4839640,24,1000000,32,0.95,200
4839640,12,6310,32,0.9,33
4839640,28,100000,8,0.9,200
4839640,22,2512,8,0.95,137
4839640,26,199526,16,1.0,200
4839640,14,158489,32,0.95,68
4839640,40,19953,32,0.9,23
4839641,10,316228,16,1.0,200
4839641,24,10000,8,0.95,200
4839641,34,501187,16,0.9,200
4839641,34,79433,32,0.95,200
4839641,10,63096,8,0.9,48
4839640,32,19953,32,0.95,69
4839640,34,125893,32,0.95,200
4839641,12,199526,16,1.0,200
4839640,40,100000,32,0.9,22
4839640,18,100000,32,1.0,200
4839640,10,39811,32,0.9,47
4839641,38,1995,16,1.0,52
4839641,36,63096,16,0.9,52
4839640,16,5012,32,1.0,69
4839640,14,39811,32,0.95,66
4839640,20,12589,32,1.0,200
4839640,10,1000,16,0.9,29
4839641,36,1259,16,0.95,17
4839641,10,501187,16,0.9,81
4839640,18,7943,8,1.0,175
4839641,28,50119,32,0.95,200
4839640,30,125893,8,1.0,200
4839641,28,125893,16,0.95,200
4839641,16,125893,8,0.95,200
4839641,38,100000,32,0.95,200
4839640,32,3981,8,0.95,82
4839640,16,2512,8,1.0,46
4839641,38,12589,16,1.0,200
4839640,10,158489,16,0.9,47
4839640,18,316228,16,0.95,200
4839640,16,630957,8,1.0,200
4839641,18,125893,32,0.95,200
4839641,38,1585,32,1.0,14
4839641,36,3162,8,0.95,49
4839641,18,6310,32,1.0,26
4839641,16,31623,16,0.95,200
4839641,14,3162,16,1.0,112
4839641,30,3162,16,0.95,31
4839641,28,158489,16,1.0,200
4839640,32,251189,16,0.95,200
4839641,18,501187,8,0.95,200
4839641,14,12589,32,0.9,33
4839640,34,12589,16,0.95,96
4839640,32,50119,16,1.0,200
4839640,26,251189,32,1.0,200
4839640,22,19953,16,0.95,200
4839641,38,39811,32,1.0,200
4839641,16,794328,16,0.95,200
4839641,36,1000000,32,0.95,200
4839641,24,1000,32,0.95,15
4839640,18,39811,8,0.95,200
4839640,10,1585,32,0.9,15
4839641,14,199526,32,1.0,200
4839641,16,501187,16,0.95,200
4839640,10,316228,8,0.95,107
4839641,18,50119,8,1.0,200
4839640,34,1000,8,0.95,29
4839640,16,1259,32,0.9,14
4839641,12,5012,16,0.95,44
4839640,20,3162,8,0.95,42
4839640,30,10000,16,1.0,69
4839640,16,79433,16,1.0,200
4839641,22,1585,16,0.95,31
4839640,38,794328,32,0.95,200
4839641,26,12589,16,0.9,45
4839641,38,199526,8,0.95,200
4839641,22,251189,16,0.9,200
4839640,38,1995,8,1.0,32
4839640,20,50119,16,1.0,200
4839640,14,63096,32,0.9,21
4839640,16,10000,8,0.9,142
4839641,28,3981,32,0.95,27
4839641,28,6310,32,0.95,31
4839640,34,12589,8,1.0,200
4839641,18,3162,8,0.95,37
4839640,38,1259,8,0.95,33
4839640,40,1000,16,0.9,26
4839641,12,630957,16,0.9,116
4839641,36,79433,16,0.95,200
4839641,40,794328,8,0.95,200
4839641,18,1259,16,1.0,33
4839640,12,3981,8,0.95,33
4839641,16,63096,16,0.9,62
4839641,14,1259,8,0.95,38
4839641,28,501187,32,1.0,200
4839641,18,31623,32,0.95,35
4839640,32,316228,16,0.95,200
4839641,28,19953,8,0.9,200
4839640,16,199526,8,1.0,200
4839641,22,7943,16,1.0,200
4839641,14,316228,32,0.95,200
4839641,36,5012,32,0.9,22
4839640,26,100000,16,1.0,200
4839640,26,79433,8,0.9,200
4839640,10,630957,16,1.0,200
4839640,22,158489,16,0.95,200
4839640,12,15849,16,1.0,200
4839641,20,63096,32,0.9,123
4839641,40,158489,16,0.9,68
4839640,28,125893,8,0.95,200
4839641,14,19953,32,0.9,28
4839640,32,15849,16,1.0,200
4839641,10,251189,16,0.9,62
4839640,28,12589,16,1.0,199
4839641,20,630957,16,1.0,200
4839641,10,15849,16,1.0,153
4839640,16,31623,32,0.9,36
4839640,18,1259,8,0.95,25
4839640,12,6310,8,1.0,105
4839641,34,31623,32,0.9,45
4839641,20,1000,8,0.9,93
4839640,14,25119,16,0.95,200
4839640,32,5012,8,0.9,52
4839641,38,1259,16,1.0,53
4839641,28,2512,32,0.95,11
4839640,24,125893,8,0.9,200
4839641,38,2512,16,0.9,27
4839641,26,31623,16,0.9,47
4839641,16,316228,32,0.9,200
4839641,38,1000000,16,0.9,200
4839640,22,39811,32,0.95,200
4839641,32,251189,32,1.0,200
4839640,40,158489,16,1.0,200
4839640,38,794328,32,0.9,200
4839640,12,1995,8,1.0,95
4839640,38,5012,16,1.0,200
4839640,18,10000,8,0.95,200
4839641,18,15849,32,1.0,200
4839641,30,1000,16,0.9,26
4839640,22,50119,32,0.95,81
4839641,24,1995,32,1.0,47
4839641,14,630957,8,0.95,200
4839640,26,25119,8,1.0,200
4839641,20,5012,32,1.0,39
4839641,40,158489,32,0.95,200
4839640,16,10000,16,0.9,20
4839641,40,7943,16,0.95,163
4839641,30,2512,16,0.95,22
4839641,26,630957,16,0.9,200
4839640,18,794328,16,0.9,200
4839641,10,794328,8,0.95,75
4839640,32,63096,16,0.95,200
4839641,28,50119,8,1.0,200
4839640,10,50119,8,0.9,93
4839640,10,12589,32,1.0,46
4839641,36,158489,16,0.9,200
4839641,36,7943,16,0.9,17
4839640,32,10000,32,1.0,75
4839640,36,1995,8,0.95,41
4839640,38,1995,8,0.9,19
4839640,20,1995,32,1.0,14
4839641,34,15849,32,0.95,11
4839640,36,1585,8,1.0,123
4839641,30,19953,32,1.0,163
4839640,10,125893,8,0.95,147
4839640,38,158489,8,0.9,200
4839641,34,1995,16,1.0,47
4839641,22,1000000,16,0.95,200
4839640,12,1000000,32,0.95,200
4839641,32,31623,16,0.95,200
4839640,28,10000,32,0.95,45
4839640,34,12589,8,0.95,200
4839641,26,63096,32,0.9,51
4839640,14,251189,16,1.0,200
4839640,36,15849,32,0.95,146
4839640,16,501187,16,0.95,200
4839640,12,6310,8,0.9,95
4839641,20,19953,16,1.0,200
4839641,20,63096,16,0.95,200
4839641,26,12589,32,0.95,126
4839641,34,3981,8,0.9,56
4839641,34,100000,8,1.0,200
4839641,32,158489,8,0.95,200
4839640,28,398107,8,0.9,200
4839641,16,15849,16,1.0,200
4839641,12,100000,32,0.95,200
4839640,36,12589,8,1.0,158
4839640,28,39811,16,1.0,200
4839641,40,31623,32,0.9,31
4839640,36,3981,8,0.95,73
4839640,20,39811,8,1.0,200
4839641,18,25119,32,0.9,27
4839641,20,19953,32,0.95,91
4839641,40,2512,32,0.95,19
4839641,36,12589,32,1.0,185
4839641,40,251189,32,1.0,200
4839640,40,7943,8,0.9,63
4839641,14,63096,16,1.0,200
4839641,36,10000,32,0.95,41
4839640,18,12589,16,0.95,200
4839640,38,12589,32,1.0,145
4839640,36,79433,32,1.0,200
4839640,24,12589,16,1.0,155
4839641,28,630957,8,0.9,200
4839641,26,158489,8,1.0,200
4839640,36,3162,8,0.95,96
4839640,22,12589,16,0.9,54
4839640,12,1585,16,0.95,33
4839641,32,2512,8,0.95,101
4839641,12,2512,32,0.9,22
4839641,32,12589,16,0.95,187
4839641,18,12589,16,0.95,167
4839640,10,125893,32,1.0,156
4839640,20,501187,32,1.0,200
4839640,20,12589,16,0.95,78
4839640,30,7943,32,0.9,18
4839640,28,31623,8,0.95,200
4839641,36,1585,8,1.0,80
4839641,10,3162,8,0.95,44
4839640,26,1259,32,1.0,38
4839641,32,158489,32,1.0,200
4839640,34,79433,8,0.9,200
4839641,22,39811,16,0.95,200
4839640,28,3981,16,1.0,94
4839640,14,501187,32,1.0,200
4839640,20,158489,8,1.0,200
4839641,12,19953,32,0.95,29
4839641,22,1259,8,0.9,60
4839641,10,1259,32,0.9,35
4839641,16,39811,8,0.95,200
4839640,14,2512,32,1.0,38
4839641,30,199526,16,0.9,200
4839641,10,31623,16,1.0,161
4839641,10,50119,32,1.0,77
4839640,34,7943,16,0.9,14
4839641,26,50119,32,0.9,78
4839641,40,79433,32,0.95,200
4839641,36,63096,16,0.95,200
4839641,28,79433,32,0.9,77
