seed,horizon,budget,exploration_param,gamma,steps
4839639,26,7943,0,0.9,16
4839639,24,3162,8,0.95,252
4839639,26,125893,0,0.9,16
4839639,40,19953,2,1.0,64
4839639,38,2512,8,0.95,23
4839639,18,125893,128,1.0,136
4839639,24,199526,2,0.95,128
4839639,24,501187,4,0.95,209
4839639,18,6310,0,1.0,9
4839639,26,15849,2,0.95,30
4839639,24,39811,4,0.95,381
4839639,30,10000,256,0.9,27
4839639,18,39811,4,0.95,483
4839639,30,3981,256,0.95,15
4839639,16,39811,128,0.95,15
4839639,18,25119,0,1.0,9
4839639,24,50119,8,0.9,297
4839639,26,63096,2,0.95,35
4839639,22,2512,256,1.0,18
4839639,10,39811,2,0.9,32
4839639,18,1000000,2,0.95,130
4839639,12,158489,8,0.9,60
4839639,22,398107,8,0.9,397
4839639,36,5012,128,0.95,8
4839639,20,63096,4,1.0,127
4839639,26,1000,0,1.0,16
4839639,32,6310,128,0.95,11
4839639,26,501187,256,1.0,169
4839639,32,125893,4,1.0,149
4839639,18,19953,128,1.0,32
4839639,10,630957,2,0.9,34
4839639,18,3981,128,0.9,10
4839639,30,10000,128,0.95,18
4839639,32,199526,4,1.0,61
4839639,24,15849,8,1.0,28
4839639,22,100000,256,1.0,22
4839639,38,316228,0,0.95,17
4839639,28,19953,256,0.95,21
4839639,12,12589,2,1.0,18
4839639,22,15849,256,0.9,20
4839639,18,630957,256,0.9,64
4839639,16,1000,8,0.95,51
4839639,12,125893,256,0.95,18
4839639,24,10000,0,0.9,8
4839639,34,100000,8,0.95,500
4839639,18,3162,8,1.0,23
4839639,16,10000,128,0.95,11
4839639,14,19953,0,0.95,8
4839639,28,10000,2,0.9,39
4839639,12,1000,128,0.95,13
4839639,16,630957,8,0.9,106
4839639,40,1000,2,0.9,19
4839639,12,125893,8,0.9,38
4839639,12,158489,128,0.9,19
4839639,16,630957,0,0.95,9
4839639,36,19953,0,1.0,17
4839639,40,316228,8,0.95,500
4839639,28,25119,128,1.0,19
4839639,20,50119,4,0.9,500
4839639,36,1259,2,0.95,28
4839639,14,630957,128,1.0,215
4839639,32,12589,256,1.0,13
4839639,32,1000,0,0.9,16
4839639,28,125893,128,1.0,169
4839639,10,251189,8,1.0,115
4839639,10,31623,4,0.95,50
4839639,16,158489,4,0.9,80
4839639,18,125893,0,0.95,9
4839639,28,794328,2,0.9,500
4839639,38,100000,128,0.95,15
4839639,20,3162,4,1.0,49
4839639,28,1259,4,0.95,24
4839639,24,158489,128,1.0,241
4839639,14,7943,2,0.95,20
4839639,32,1995,2,0.95,45
4839639,26,630957,256,0.9,12
4839639,40,125893,4,0.9,272
4839639,28,125893,128,0.95,16
4839639,24,251189,8,0.9,238
4839639,32,199526,4,0.9,285
4839639,30,1585,128,0.9,14
4839639,26,39811,128,0.9,7
4839639,24,1000000,128,1.0,500
4839639,14,5012,0,0.95,8
4839639,32,10000,2,0.95,20
4839639,38,251189,0,0.9,17
4839639,14,398107,4,0.95,159
4839639,38,6310,128,1.0,23
4839639,16,5012,0,0.9,9
4839639,20,3981,256,1.0,12
4839639,28,7943,128,0.9,29
4839639,40,501187,2,0.9,177
4839639,18,5012,2,1.0,72
4839639,12,5012,128,0.95,10
4839639,12,251189,8,1.0,134
4839639,40,630957,2,1.0,109
4839639,26,6310,8,0.95,80
4839639,20,25119,2,1.0,74
4839639,22,6310,8,0.9,31
4839639,16,5012,0,1.0,9
4839639,16,1000,8,1.0,29
4839639,22,3981,0,0.9,9
4839639,18,199526,128,0.9,22
4839639,18,1995,0,0.9,9
4839639,20,79433,2,1.0,95
4839639,18,125893,256,1.0,34
4839639,30,5012,2,0.9,32
4839639,34,19953,8,0.9,21
4839639,28,1259,128,1.0,16
4839639,34,1000,256,0.9,7
4839639,30,79433,8,0.95,292
4839639,14,251189,4,0.9,55
4839639,26,39811,2,0.95,29
4839639,22,501187,0,0.9,9
4839639,30,2512,4,1.0,52
4839639,40,1000000,4,1.0,121
4839639,32,3162,128,0.9,7
4839639,34,50119,8,0.9,500
4839639,20,398107,128,0.9,23
4839639,30,3162,256,1.0,25
4839639,38,25119,2,1.0,45
4839639,28,794328,0,1.0,36
4839639,16,2512,4,0.9,60
4839639,24,199526,0,1.0,8
4839639,28,50119,0,0.95,36
4839639,34,25119,0,0.95,18
4839639,32,15849,8,0.9,44
4839639,12,50119,8,0.9,56
4839639,36,7943,2,0.95,58
4839639,40,251189,2,0.9,30
4839639,26,25119,0,1.0,16
4839639,10,1259,2,0.9,21
4839639,16,19953,8,0.95,284
4839639,28,15849,8,0.95,500
4839639,12,251189,4,0.9,38
4839639,40,1000,0,0.9,15
4839639,28,12589,8,1.0,41
4839639,14,316228,2,1.0,104
4839639,40,63096,256,1.0,24
4839639,24,1585,128,0.95,32
4839639,34,3162,4,1.0,80
4839639,36,398107,128,0.95,111
4839639,18,2512,256,0.9,7
4839639,32,79433,4,0.95,267
4839639,16,5012,8,0.9,25
4839639,22,125893,128,0.9,18
4839639,10,398107,0,0.95,21
4839639,32,125893,128,1.0,234
4839639,24,7943,256,0.95,13
4839639,18,100000,8,1.0,393
4839639,14,25119,4,0.9,41
4839639,14,7943,0,1.0,8
4839639,40,501187,8,1.0,169
4839639,30,501187,0,0.95,18
4839639,32,1995,8,0.9,18
4839639,24,19953,128,0.95,9
4839639,16,794328,256,0.9,35
4839639,36,6310,128,1.0,19
4839639,36,1585,256,0.95,16
4839639,24,125893,2,1.0,48
4839639,38,3162,2,0.9,27
4839639,36,630957,4,1.0,271
4839639,26,6310,0,0.9,16
4839639,30,7943,0,0.95,18
4839639,26,501187,8,0.9,455
4839639,38,6310,8,0.9,37
4839639,20,31623,128,1.0,42
4839639,40,63096,0,1.0,15
4839639,20,100000,8,1.0,341
4839639,38,1585,8,0.9,49
4839639,36,19953,4,0.9,93
4839639,32,1000,0,0.95,16
4839639,22,1259,0,0.9,9
4839639,26,31623,256,0.9,11
4839639,40,25119,128,1.0,14
4839639,22,158489,256,0.9,8
4839639,22,19953,128,0.95,19
4839639,24,794328,128,1.0,500
4839639,40,100000,0,0.95,15
4839639,38,1995,2,1.0,56
4839639,26,125893,128,0.95,10
4839639,12,25119,8,0.9,46
4839639,14,7943,256,0.95,11
4839639,28,1995,0,0.9,36
4839639,14,12589,2,0.9,26
4839639,22,63096,8,0.95,318
4839639,14,100000,256,1.0,67
4839639,26,100000,8,1.0,223
4839639,28,398107,8,0.95,500
4839639,16,12589,0,1.0,9
4839639,36,125893,256,0.9,16
4839639,12,316228,256,1.0,21
4839639,24,50119,2,0.95,74
4839639,12,398107,0,0.95,14
4839639,14,39811,4,1.0,60
4839639,40,1259,2,0.9,41
4839639,22,39811,128,1.0,138
4839639,28,50119,128,0.9,14
4839639,20,3162,128,0.9,11
4839639,30,5012,256,1.0,11
4839639,14,79433,4,1.0,123
4839639,26,125893,2,0.95,92
4839639,24,63096,128,0.95,13
4839639,16,3981,2,0.95,24
4839639,40,501187,8,0.9,396
4839639,32,100000,0,0.9,16
4839639,20,158489,128,0.95,20
4839639,30,316228,0,0.95,18
4839639,18,501187,8,1.0,291
4839639,28,1259,2,0.9,22
4839639,20,12589,4,0.95,169
4839639,24,79433,8,0.95,497
4839639,20,794328,0,0.95,11
4839639,40,1259,0,0.9,15
4839639,12,316228,8,1.0,136
4839639,12,316228,2,1.0,43
4839639,20,2512,0,1.0,11
4839639,24,3162,0,1.0,8
4839639,22,2512,8,0.9,16
4839639,18,39811,8,1.0,273
4839639,28,19953,0,1.0,36
4839639,20,1995,128,0.95,26
4839639,40,6310,2,0.95,37
4839639,22,794328,0,1.0,9
4839639,24,1995,0,0.95,8
4839639,26,630957,8,0.95,178
4839639,18,1259,128,1.0,22
4839639,36,1000,128,0.9,7
4839639,14,100000,8,0.9,82
4839639,36,63096,4,1.0,171
4839639,18,251189,0,0.9,9
4839639,20,79433,8,0.9,429
4839639,36,3981,4,1.0,29
4839639,24,5012,0,1.0,8
4839639,26,25119,0,0.9,16
4839639,32,1995,256,0.95,16
4839639,36,1585,256,0.9,27
4839639,28,31623,8,0.95,291
4839639,40,794328,256,0.9,27
4839639,22,1000000,128,0.95,93
4839639,30,19953,0,0.9,18
4839639,36,125893,2,0.9,34
4839639,38,1000,8,0.9,34
4839639,16,1259,8,0.9,64
4839639,12,7943,0,0.95,14
4839639,38,19953,4,1.0,100
4839639,32,501187,128,0.9,25
4839639,28,7943,256,0.9,14
4839639,28,251189,0,0.95,36
4839639,14,7943,4,0.9,72
4839639,24,251189,4,0.95,500
4839639,14,2512,128,0.95,12
4839639,40,1000000,8,0.9,500
4839639,26,15849,0,0.9,16
4839639,26,10000,2,1.0,27
4839639,24,125893,128,0.95,16
4839639,28,10000,256,0.95,19
4839639,28,6310,4,1.0,100
4839639,30,1000,2,1.0,18
4839639,30,251189,4,0.95,137
4839639,30,398107,128,0.9,22
4839639,18,39811,256,1.0,28
4839639,10,1000,4,1.0,24
4839639,38,1995,128,0.9,15
4839639,32,19953,4,0.95,33
4839639,40,794328,8,1.0,473
4839639,12,2512,8,0.9,38
4839639,38,1259,256,1.0,10
4839639,18,3981,4,0.9,32
4839639,40,6310,256,0.95,16
4839639,16,100000,128,0.95,29
4839639,34,25119,0,0.9,18
4839639,30,12589,0,0.95,18
4839639,26,3162,8,0.95,38
4839639,10,1259,256,0.95,7
4839639,12,3162,128,0.95,12
4839639,36,316228,8,0.95,500
4839639,18,3981,8,0.9,37
4839639,34,31623,0,1.0,18
4839639,24,501187,128,0.95,123
4839639,34,1995,4,0.9,37
4839639,22,31623,8,1.0,326
4839639,12,39811,2,0.95,27
4839639,16,12589,4,0.95,133
4839639,26,25119,256,0.95,21
4839639,14,125893,2,1.0,21
4839639,14,3162,128,0.95,8
4839639,32,1259,8,0.9,29
4839639,32,1000000,8,0.9,266
4839639,18,398107,128,0.9,50
4839639,26,1585,8,0.9,48
4839639,22,794328,128,0.95,69
4839639,14,398107,2,0.9,37
4839639,32,251189,0,0.9,16
4839639,26,1000,0,0.9,16
4839639,32,39811,256,0.95,11
4839639,28,316228,2,0.95,42
4839639,32,1000,2,0.9,50
4839639,36,2512,0,0.95,17
4839639,10,158489,4,0.95,55
4839639,28,1000000,0,1.0,36
4839639,26,100000,0,1.0,16
4839639,20,630957,8,1.0,260
4839639,10,39811,2,0.95,22
4839639,38,7943,2,1.0,30
4839639,28,39811,2,0.95,34
4839639,38,1585,128,0.95,35
4839639,20,630957,128,0.95,165
4839639,32,125893,128,0.9,46
4839639,24,100000,8,0.9,220
4839639,18,501187,2,0.9,124
4839639,10,3981,4,1.0,37
4839639,32,15849,4,0.9,163
4839639,32,15849,0,1.0,16
4839639,16,794328,2,0.95,332
4839639,16,199526,2,0.95,28
4839639,24,100000,8,0.95,347
4839639,26,3981,256,1.0,8
4839639,30,25119,2,1.0,74
4839639,36,5012,4,0.95,64
4839639,12,1000,4,0.95,50
4839639,40,2512,0,0.95,15
4839639,24,199526,256,0.95,13
4839639,24,1000,4,0.9,52
4839639,34,50119,128,0.95,27
4839639,26,125893,4,0.9,439
4839639,22,398107,128,0.95,45
4839639,40,125893,2,1.0,50
4839639,40,1259,128,0.95,14
4839639,16,50119,8,0.9,163
4839639,34,19953,128,1.0,25
4839639,14,1259,0,0.95,8
4839639,30,158489,256,0.9,9
4839639,18,2512,8,0.9,20
4839639,34,12589,2,0.9,69
4839639,34,630957,256,0.95,29
4839639,12,3981,256,1.0,18
4839639,22,1585,256,1.0,20
4839639,18,12589,4,0.9,94
4839639,40,31623,128,0.95,36
4839639,12,794328,256,1.0,31
4839639,32,158489,128,0.9,25
4839639,36,3162,8,0.9,43
4839639,20,7943,256,1.0,13
4839639,22,100000,8,1.0,169
4839639,22,501187,256,1.0,51
4839639,32,100000,128,1.0,97
4839639,30,25119,8,0.9,75
4839639,12,15849,4,0.95,133
4839639,14,10000,128,1.0,11
4839639,26,251189,256,1.0,151
4839639,30,794328,256,0.95,23
4839639,10,63096,8,0.9,31
4839639,36,31623,2,0.95,37
4839639,16,199526,0,0.9,9
4839639,40,12589,2,0.9,53
4839639,18,25119,256,1.0,13
4839639,12,1000000,256,1.0,26
4839639,38,15849,2,0.9,27
4839639,24,39811,8,0.9,500
4839639,12,6310,8,1.0,69
4839639,38,79433,8,0.9,500
4839639,10,15849,4,1.0,107
4839639,16,6310,8,0.95,182
4839639,28,6310,4,0.95,31
4839639,36,25119,2,1.0,28
4839639,40,5012,8,0.95,72
4839639,10,501187,8,0.95,41
4839639,16,1585,8,0.9,30
4839639,32,251189,2,0.9,158
4839639,32,316228,2,0.9,165
4839639,34,1259,2,1.0,19
4839639,24,3981,256,0.95,7
4839639,24,6310,0,1.0,8
4839639,38,125893,8,0.95,359
4839639,20,5012,0,0.9,11
4839639,22,630957,128,0.9,21
4839639,14,630957,2,0.9,55
4839639,34,1585,8,0.95,41
4839639,32,6310,8,0.95,202
4839639,12,10000,0,1.0,14
4839639,22,79433,4,0.9,148
4839639,38,31623,128,0.95,22
4839639,16,199526,0,1.0,9
4839639,10,100000,2,0.9,37
4839639,18,251189,4,0.9,133
4839639,38,15849,4,0.95,253
4839639,32,794328,128,1.0,500
4839639,32,7943,256,0.9,13
4839639,40,10000,128,1.0,9
4839639,28,39811,0,0.95,36
4839639,28,100000,128,0.95,11
4839639,16,158489,8,0.9,75
4839639,24,251189,4,0.9,186
4839639,32,125893,8,0.95,331
4839639,20,1995,2,0.95,31
4839639,40,50119,0,1.0,15
4839639,36,50119,8,0.95,500
4839639,24,31623,128,0.95,55
4839639,12,100000,128,0.95,42
4839639,34,100000,256,1.0,37
4839639,30,15849,0,0.9,18
4839639,36,7943,256,0.95,8
4839639,14,10000,0,0.95,8
4839639,24,158489,4,0.95,166
4839639,10,3162,0,1.0,21
4839639,18,1995,256,0.9,9
4839639,26,15849,4,0.95,424
4839639,10,1995,256,0.9,14
4839639,36,1995,4,1.0,32
4839639,26,12589,4,1.0,119
4839639,22,199526,8,0.95,500
4839639,30,1585,4,0.9,19
4839639,14,316228,256,1.0,64
4839639,26,1585,4,0.9,61
4839639,14,1259,256,1.0,9
4839639,18,63096,256,0.9,16
4839639,12,79433,0,1.0,14
4839639,30,398107,128,1.0,500
4839639,36,25119,128,0.95,33
4839639,36,794328,128,1.0,497
4839639,16,5012,4,0.9,37
4839639,36,15849,128,1.0,16
4839639,28,794328,4,0.95,500
4839639,34,15849,256,0.9,12
4839639,28,5012,8,0.9,95
4839639,16,7943,256,0.9,20
4839639,34,1259,0,0.9,18
4839639,22,6310,128,1.0,8
4839639,36,7943,2,1.0,32
4839639,24,5012,2,0.9,23
4839639,16,251189,0,0.95,9
4839639,40,15849,4,1.0,21
4839639,14,50119,4,0.9,64
4839639,22,12589,8,1.0,500
4839639,40,1585,256,0.95,10
4839639,38,19953,0,0.9,17
4839639,20,19953,128,0.9,24
4839639,30,12589,4,0.9,316
4839639,32,1000,128,0.95,14
4839639,30,7943,0,0.9,18
4839639,10,1000,128,0.95,25
4839639,22,398107,256,1.0,135
4839639,26,1000000,128,1.0,500
4839639,30,125893,8,0.9,304
4839639,24,2512,256,0.95,12
4839639,12,794328,4,0.9,31
4839639,36,251189,8,0.9,367
4839639,12,125893,128,0.95,21
4839639,32,398107,4,0.95,282
4839639,40,2512,8,0.95,40
4839639,12,3981,0,0.95,14
4839639,26,19953,128,1.0,16
4839639,36,3981,4,0.95,43
4839639,40,125893,0,0.95,15
4839639,16,1995,2,1.0,31
4839639,36,3981,0,1.0,17
4839639,12,316228,4,0.9,44
4839639,30,1995,128,1.0,16
4839639,14,794328,128,0.9,28
4839639,16,2512,8,1.0,137
4839639,34,79433,4,0.95,213
4839639,30,158489,0,0.9,18
4839639,14,1995,0,1.0,8
4839639,40,7943,2,1.0,36
4839639,28,630957,4,0.9,482
4839639,34,6310,4,1.0,23
4839639,12,19953,8,0.9,40
4839639,14,1585,256,1.0,14
4839639,18,7943,8,0.9,61
4839639,12,79433,4,0.95,109
4839639,30,125893,2,0.9,64
4839639,14,501187,0,0.9,8
4839639,20,316228,8,1.0,384
4839639,40,1000000,0,0.95,15
4839639,26,100000,2,0.95,79
4839639,22,3981,4,0.9,51
4839639,38,1585,0,0.9,17
4839639,28,199526,128,1.0,445
4839639,10,251189,2,0.95,43
4839639,18,25119,128,1.0,30
4839639,38,63096,4,1.0,101
4839639,36,12589,8,0.9,41
4839639,34,7943,256,0.9,16
4839639,16,158489,128,0.9,55
4839639,32,501187,256,0.9,26
4839639,14,794328,2,0.9,57
4839639,36,63096,4,0.95,487
4839639,16,794328,0,1.0,9
4839639,30,19953,2,0.95,54
4839639,40,316228,4,1.0,40
4839639,22,100000,128,1.0,74
4839639,20,316228,0,0.95,11
4839639,34,50119,0,1.0,18
4839639,10,1000000,256,1.0,31
4839639,38,316228,128,0.95,87
4839639,14,100000,256,0.95,20
4839639,26,501187,2,1.0,46
4839639,26,5012,8,1.0,314
4839639,28,158489,8,1.0,139
4839639,30,25119,256,0.95,12
4839639,34,79433,8,0.95,500
4839639,10,199526,8,1.0,117
4839639,28,199526,128,0.9,21
4839639,10,31623,128,0.9,16
4839639,36,630957,4,0.9,275
4839639,28,199526,2,1.0,170
4839639,40,10000,8,0.9,62
4839639,18,39811,0,0.95,9
4839639,12,79433,256,0.95,8
4839639,22,794328,8,0.95,403
4839639,16,3981,4,0.9,23
4839639,12,125893,256,1.0,23
4839639,28,12589,128,0.9,27
4839639,16,10000,8,1.0,268
4839639,10,3162,8,0.9,28
4839639,32,501187,256,0.95,32
4839639,10,39811,0,0.95,21
4839639,32,39811,8,1.0,305
4839639,40,125893,8,1.0,389
4839639,20,3981,2,0.95,72
4839639,36,1585,2,0.9,28
4839639,30,794328,256,0.9,13
4839639,28,630957,128,0.95,41
4839639,28,100000,8,0.95,500
4839639,26,2512,0,1.0,16
4839639,30,6310,128,0.9,15
4839639,22,39811,4,0.95,187
4839639,16,39811,0,0.95,9
4839639,34,15849,8,0.9,159
4839639,36,398107,2,0.9,40
4839639,18,199526,8,0.95,265
4839639,16,12589,128,1.0,43
4839639,30,794328,4,0.95,143
4839639,24,6310,2,0.95,31
4839639,32,50119,256,0.95,11
4839639,26,1000000,0,0.9,16
4839639,36,25119,128,0.9,15
4839639,30,501187,128,0.95,92
4839639,18,63096,0,0.9,9
4839639,16,199526,256,1.0,38
4839639,38,630957,128,0.9,24
4839639,16,630957,4,0.9,101
4839639,24,39811,128,0.95,14
4839639,40,3981,2,1.0,33
4839639,32,79433,0,1.0,16
4839639,40,31623,4,0.95,52
4839639,26,1259,256,0.9,27
4839639,24,630957,2,0.95,130
4839639,24,125893,8,0.9,340
4839639,26,100000,128,1.0,151
4839639,30,39811,256,0.95,29
4839639,36,1259,256,1.0,17
4839639,22,1585,256,0.95,15
4839639,28,1000000,4,1.0,118
4839639,26,501187,0,0.95,16
4839639,28,3981,8,0.9,25
4839639,34,501187,0,1.0,18
4839639,40,79433,256,0.95,25
4839639,20,50119,256,0.95,10
4839639,40,316228,2,0.9,30
4839639,30,158489,4,0.9,355
4839639,14,251189,8,0.95,233
4839639,32,501187,4,0.9,499
4839639,24,1259,128,1.0,32
4839639,18,19953,128,0.9,18
4839639,32,3981,8,0.95,39
4839639,32,1585,4,1.0,25
4839639,38,1259,128,0.9,14
4839639,38,794328,8,0.9,500
4839639,12,158489,4,1.0,57
4839639,24,398107,256,0.9,22
4839639,12,100000,2,1.0,63
4839639,22,1000,256,0.95,16
4839639,22,251189,4,1.0,201
4839639,36,2512,4,0.95,21
4839639,14,15849,4,0.95,117
4839639,20,10000,256,0.9,19
4839639,22,5012,0,0.95,9
4839639,40,31623,4,0.9,189
4839639,20,125893,4,0.95,210
4839639,40,1585,2,0.9,70
4839639,28,5012,4,0.95,57
4839639,20,5012,0,0.95,11
4839639,40,100000,8,0.95,407
4839639,20,10000,128,0.95,22
4839639,30,31623,128,1.0,94
4839639,36,125893,4,0.9,247
4839639,10,125893,128,1.0,25
4839639,38,3981,0,0.9,17
4839639,26,794328,0,0.95,16
4839639,18,2512,4,1.0,19
4839639,32,251189,4,0.95,183
4839639,16,398107,8,0.9,59
4839639,38,1000000,4,0.95,167
4839639,36,316228,2,1.0,38
4839639,34,125893,0,1.0,18
4839639,20,1000,2,0.9,39
4839639,16,398107,8,0.95,254
4839639,32,50119,2,0.9,78
4839639,30,7943,2,0.95,26
4839639,26,1000000,0,1.0,16
4839639,20,6310,256,0.9,13
4839639,30,1000000,4,1.0,120
4839639,14,25119,8,1.0,201
4839639,30,10000,2,0.95,105
4839639,16,3981,256,0.95,21
4839639,32,31623,8,1.0,369
4839639,14,1000,256,1.0,17
4839639,18,10000,4,0.95,68
4839639,22,1585,8,0.95,49
4839639,20,3162,2,0.95,33
4839639,10,50119,4,0.95,28
4839639,36,794328,4,1.0,131
4839639,26,1995,0,0.9,16
4839639,26,1585,2,0.9,41
4839639,24,79433,128,0.9,20
4839639,24,501187,128,0.9,43
4839639,32,2512,8,1.0,99
4839639,30,1259,128,0.95,26
4839639,12,251189,4,0.95,208
4839639,12,7943,128,0.9,14
4839639,12,1000,2,1.0,20
4839639,24,19953,4,0.9,123
4839639,38,7943,8,1.0,126
4839639,40,39811,2,0.9,152
4839639,16,158489,0,0.9,9
4839639,16,794328,4,0.95,500
4839639,10,1259,4,0.95,31
4839639,32,12589,8,0.95,37
4839639,30,199526,4,0.95,323
4839639,24,1000,256,0.9,7
4839639,40,316228,128,0.9,39
4839639,14,31623,8,0.9,44
4839639,36,6310,4,1.0,38
4839639,10,2512,4,0.95,24
4839639,10,1259,256,0.9,39
4839639,24,158489,0,0.95,8
4839639,26,1995,2,1.0,27
4839639,38,398107,2,0.95,22
4839639,36,3162,256,1.0,8
4839639,16,10000,4,0.95,124
4839639,22,3981,0,0.95,9
4839639,26,1259,8,0.9,53
4839639,28,63096,8,1.0,304
4839639,28,39811,0,1.0,36
4839639,36,15849,0,0.9,17
4839639,40,7943,8,0.95,183
4839639,16,630957,256,1.0,132
4839639,22,12589,4,0.9,118
4839639,14,199526,8,0.9,57
4839639,10,63096,0,1.0,21
4839639,18,2512,2,0.9,25
4839639,38,630957,4,0.95,329
4839639,36,1000000,256,1.0,500
4839639,20,12589,4,0.9,110
4839639,18,100000,0,0.95,9
4839639,18,50119,4,0.9,295
4839639,28,63096,0,0.95,36
4839639,26,79433,2,0.9,31
4839639,30,5012,128,1.0,13
4839639,10,79433,256,0.95,28
4839639,22,39811,2,1.0,32
4839639,20,10000,2,1.0,34
4839639,24,50119,4,0.9,273
4839639,36,12589,128,0.95,16
4839639,28,1585,8,1.0,105
4839639,40,39811,8,1.0,232
4839639,30,1259,8,1.0,44
4839639,34,79433,256,0.95,15
4839639,26,1995,0,1.0,16
4839639,38,1000000,256,0.95,15
4839639,32,79433,256,0.95,20
4839639,24,7943,256,1.0,16
4839639,34,794328,8,0.95,500
4839639,36,501187,4,0.95,219
4839639,28,100000,256,1.0,45
4839639,30,3981,0,0.95,18
4839639,14,251189,4,1.0,191
4839639,12,1585,2,0.95,18
4839639,36,1585,0,1.0,17
4839639,30,251189,128,0.9,27
4839639,38,1000000,8,0.9,340
4839639,28,199526,128,0.95,49
4839639,16,1000,128,0.95,19
4839639,24,1000000,4,0.95,208
4839639,34,2512,0,1.0,18
4839639,16,2512,0,0.9,9
4839639,12,3981,128,0.95,36
4839639,24,794328,128,0.9,31
4839639,16,794328,256,1.0,175
4839639,24,125893,4,0.9,232
4839639,12,1259,2,1.0,20
4839639,24,158489,2,1.0,39
4839639,38,5012,8,0.9,56
4839639,36,398107,4,1.0,32
4839639,26,199526,4,0.9,500
4839639,26,1000000,128,0.95,261
4839639,28,501187,8,0.95,399
4839639,10,1259,128,0.9,13
4839639,24,12589,256,1.0,36
4839639,28,63096,256,1.0,30
4839639,12,158489,4,0.95,144
4839639,34,100000,0,0.95,18
4839639,36,251189,8,1.0,200
4839639,18,316228,8,0.95,500
4839639,34,398107,4,0.9,500
4839639,36,630957,8,0.95,365
4839639,30,501187,128,0.9,24
4839639,36,5012,8,1.0,129
4839639,14,7943,4,0.95,184
4839639,14,125893,0,0.9,8
4839639,38,630957,2,0.95,79
4839639,26,2512,8,1.0,149
4839639,26,1259,8,0.95,37
4839639,26,19953,0,0.9,16
4839639,40,39811,8,0.9,21
4839639,40,63096,4,1.0,43
4839639,12,100000,128,0.9,24
4839639,30,794328,128,0.9,20
4839639,26,125893,2,0.9,120
4839639,38,158489,4,0.9,250
4839639,38,125893,256,0.9,12
4839639,36,1585,4,1.0,34
4839639,20,19953,0,0.9,11
4839639,24,398107,0,0.9,8
4839639,24,3981,8,1.0,337
4839639,24,50119,8,0.95,288
4839639,30,6310,0,0.9,18
4839639,26,63096,128,1.0,24
4839639,28,1000,4,0.95,30
4839639,22,19953,128,1.0,30
4839639,36,2512,0,1.0,17
4839639,20,63096,8,0.9,223
4839639,26,2512,0,0.95,16
4839639,18,1585,2,0.95,22
4839639,38,3162,0,0.95,17
4839639,18,501187,4,0.95,235
4839639,24,3981,4,1.0,50
4839639,20,316228,2,0.9,104
4839639,12,794328,8,0.9,47
4839639,32,316228,128,0.9,27
4839639,30,3162,256,0.9,40
4839639,36,19953,256,0.9,25
4839639,14,1995,2,1.0,22
4839639,38,794328,256,0.95,47
4839639,34,251189,128,1.0,500
4839639,24,12589,128,0.9,11
4839639,26,5012,4,0.9,40
4839639,26,199526,4,0.95,367
4839639,16,63096,128,1.0,57
4839639,10,15849,2,0.9,25
4839639,20,2512,0,0.95,11
4839639,34,100000,128,0.95,27
4839639,22,25119,2,1.0,24
4839639,24,125893,0,0.95,8
4839639,24,19953,256,1.0,25
4839639,14,3981,128,1.0,12
4839639,24,15849,4,0.9,500
4839639,24,1995,8,0.9,30
4839639,34,63096,4,0.9,500
4839639,36,1000,256,1.0,10
4839639,38,31623,0,1.0,17
4839639,38,3162,8,0.95,88
4839639,36,15849,256,0.95,24
4839639,10,12589,2,1.0,21
4839639,18,1585,0,1.0,9
4839639,12,501187,128,0.9,44
4839639,20,158489,256,0.9,22
4839639,14,1995,4,0.9,54
4839639,34,25119,8,0.95,255
4839639,40,10000,256,0.9,17
4839639,30,158489,128,0.95,20
4839639,40,25119,0,0.95,15
4839639,22,199526,4,1.0,200
4839639,30,6310,2,0.9,54
4839639,26,1585,8,0.95,71
4839639,12,158489,0,1.0,14
4839639,12,1000000,2,0.9,33
4839639,32,6310,2,0.95,135
4839639,26,50119,0,0.9,16
4839639,22,501187,256,0.95,30
4839639,18,251189,8,1.0,445
4839639,18,158489,8,0.9,149
4839639,38,6310,8,1.0,246
4839639,38,316228,128,1.0,500
4839639,28,39811,256,0.9,17
4839639,22,3162,256,0.95,10
4839639,24,501187,2,1.0,21
4839639,24,1995,0,0.9,8
4839639,34,1995,128,0.9,15
4839639,18,10000,8,0.9,63
4839639,22,125893,4,0.9,475
4839639,14,10000,256,0.9,16
4839639,30,251189,2,1.0,33
4839639,18,630957,0,0.95,9
4839639,14,398107,2,0.95,190
4839639,12,1995,0,1.0,14
4839639,16,630957,128,0.9,22
4839639,12,31623,256,0.9,13
4839639,28,398107,2,1.0,27
4839639,30,316228,0,1.0,18
4839639,38,39811,256,1.0,21
4839639,16,100000,8,1.0,242
4839639,12,3162,8,0.9,79
4839639,30,316228,256,0.9,39
4839639,22,50119,256,1.0,44
4839639,20,6310,8,0.95,275
4839639,32,7943,128,0.9,11
4839639,16,100000,0,0.9,9
4839639,30,1000,2,0.95,28
4839639,34,1585,0,0.95,18
4839639,10,1995,4,1.0,44
4839639,38,398107,4,0.95,162
4839639,14,251189,128,0.9,30
4839639,18,100000,128,0.9,24
4839639,34,199526,0,0.9,18
4839639,20,3981,4,0.9,50
4839639,20,7943,2,1.0,53
4839639,16,1259,128,0.9,14
